start,zk,zc
1623790800000,-0.9826472891016546,-0.36235018670489394
1623794400000,-1.0619286074256356,-0.5455777561723089
1623798000000,-1.0666240305823964,-0.46990575017252423
1623801600000,-1.082578836989808,-0.4391338559938686
1623805200000,-1.0824613674866983,-0.37702768499343486
1623808800000,-1.1400973065178435,-0.5256406423498902
1623812400000,-1.1565894600263817,-0.45120253711871927
1623816000000,-1.1850856973051815,-0.5688475145626695
1623819600000,-1.1867935676320995,-0.4393896314884581
1623823200000,-1.1810699582072401,-0.736348287865916
1623826800000,-1.1631549495690572,-0.5376349246392282
1623830400000,-1.1173215490660409,-0.4347814161762239
1623834000000,-1.0490651125380888,-0.49498757502902396
1623837600000,-0.9944529668293834,-0.4127466039298471
1623841200000,-1.0024570292283124,-0.286519214412178
1623844800000,-0.8793993342824873,-0.3849263164073565
1623848400000,-0.9235459502814134,-0.35288630705095525
1623852000000,-0.8302569203516497,-0.32791972704689765
1623855600000,-0.8716068064220621,-0.4087795471763703
1623859200000,-0.7296159015837327,-0.42570195949413675
1623862800000,-0.7240068713046641,-0.5024023718750925
1623866400000,-0.43584494201904794,-0.42049250442862307
1623870000000,-0.4777463584631977,-0.8358963084335018
1623873600000,-0.3664005135435713,-0.8199016486765833
1623877200000,-0.3150247975229591,-0.7370716825587331
1623880800000,-0.2920316992043862,-0.5704623893815679
1623884400000,-0.326704512466631,-0.6338487633706154
1623888000000,-0.9191711320083156,-0.5234923778403604
1623891600000,-0.9872949055343855,-0.5059847848937181
1623895200000,-1.1169887107410439,-0.5668027274836245
1623898800000,-1.1261378848714167,-0.38258276540020725
1623902400000,-1.0992855652702005,-0.45651238804472377
1623906000000,-1.097143368129438,-0.5493744693071319
1623909600000,-1.1591654168399108,-0.5752936949205464
1623913200000,-1.1564241085949347,-0.5679135050309293
1623916800000,-1.2116901526160249,-0.6675967953098114
1623920400000,-1.1471962929147863,-0.5367732419008211
1623924000000,-1.0439383511737432,-0.5899623351387027
1623927600000,-1.0388784440301548,-0.47613048661575175
1623931200000,-0.9662976589650909,-0.46873858178376065
1623934800000,-0.898102140965392,-0.3920704424753787
1623938400000,-1.0016652323480777,-0.46372706361342253
1623942000000,-1.0249594445942236,-0.48839629318922784
1623945600000,-0.8142808616472427,-0.7073245838164023
1623949200000,-0.6197544899115575,-0.7960248840682118
1623952800000,-0.6368911506773913,-0.44363531050457566
1623956400000,-0.664519415774282,-0.7170187921105253
1623960000000,-0.6765477621559419,-0.7016689142214901
1623963600000,-0.6833841935401346,-0.5769662156785341
1623967200000,-0.7302340220342731,-0.5380020193693684
1623970800000,-0.8157246583209283,-0.5703215437436638
1623974400000,-0.9513682428058022,-0.4314629849351064
1623978000000,-1.0456116214900106,-0.36893818180037763
1623981600000,-0.9601333353218701,-0.3480990146361336
1623985200000,-1.037915272131794,-0.46975386577048617
1623988800000,-1.066481657425761,-0.46691121257392143
1623992400000,-0.9791856216230992,-0.41802770715831256
1623996000000,-0.9779395215669668,-0.4464901350213945
1623999600000,-1.0572919762956945,-0.5205678429486937
1624003200000,-1.0865051096813485,-0.3642524121029385
1624006800000,-0.9149913857349377,-0.2689418905469825
1624010400000,-0.9855500138614318,-0.41424739303969715
1624014000000,-1.0187891388011103,-0.5374816441786918
1624017600000,-0.8351637106245432,-0.852743011596852
1624021200000,-0.7178752360873736,-0.789638843377193
1624024800000,-0.557647301065396,-0.28269771345828504
1624028400000,-0.455203625353518,-0.6969630917175416
1624032000000,-0.5650068546621954,0.09969727147766405
1624035600000,-0.4087065596625319,-0.7926113736067222
1624039200000,-0.15029974806723656,-0.5420309935466513
1624042800000,-0.23623424027701428,-0.7751065663456269
1624046400000,-0.4052370525218293,-0.8084309768492941
1624050000000,-0.39829729787305923,-0.732720437588434
1624053600000,-0.4722175038840227,-0.06169492858905565
1624057200000,-0.5500622689593423,-0.5169657525677878
1624060800000,-0.6773637638173975,-0.1518181881443108
1624064400000,-0.6629126131505196,0.07879890269383479
1624068000000,-0.6464002206527764,-0.4466161602142111
1624071600000,-0.6405190784405259,0.16911183755187123
1624075200000,-0.6621542196930411,-0.2373250158991266
1624078800000,-0.77409575133446,-0.3637043992680483
1624082400000,-0.890924397676832,-0.3242806269413347
1624086000000,-0.9706932236734066,-0.5716921594642156
1624089600000,-0.9172689659940816,-0.46488117312260724
1624093200000,-0.8338064736429707,-0.23266793295616978
1624096800000,-0.8072073688754922,-0.3214675043844535
1624100400000,-0.9630749720515538,-0.904712055455454
1624104000000,-0.7945693429937284,-0.6300237508905883
1624107600000,-0.7944072298201774,-0.5287928652432355
1624111200000,-0.8945280525866222,0.5913981748998234
1624114800000,-0.9100616615771837,-0.5176600235880533
1624118400000,-0.8407977431889393,-0.4154852129617812
1624122000000,-0.7394439207888017,-0.7493746219738567
1624125600000,-0.6469384702346435,-0.3004859107754519
1624129200000,-0.7389794552979339,-0.7903963717659271
1624132800000,-0.7042460057618904,-1.1120172533155952
1624136400000,-0.6534351104432188,-1.0776557023810023
1624140000000,-0.5730312265992341,-0.9286513004760162
1624143600000,-0.5079501195026246,-1.0955485334764203
1624147200000,-0.6878514320049787,-0.8966609228669931
1624150800000,-0.7237747072722429,-1.0849398594506314
1624154400000,-0.632322935402513,-0.6316238134144023
1624158000000,-0.706056880919428,-0.911636572702708
1624161600000,-0.6859185164439694,-0.9982043862531131
1624165200000,-0.6595111159982623,-1.031405923945891
1624168800000,-0.587148077753767,-1.1637481115655552
1624172400000,-0.6684369921786351,-1.746860897461699
1624176000000,-0.5372418502540277,-1.6337608043327405
1624179600000,-0.4318467885495385,-0.7008863143772606
1624183200000,-0.313804666117272,-1.5693043900562995
1624186800000,-0.23391108575425618,-0.8711139726509795
1624190400000,-0.33618937312908903,-0.8466622697062542
1624194000000,-0.43150563062634884,-0.722395165475784
1624197600000,-0.5750255087735079,-0.7471475813138778
1624201200000,-0.5104687057495041,-1.1027216862024798
1624204800000,-0.6456370708784099,-1.2154605005899906
1624208400000,-0.5915458758257963,-0.9026805503589675
1624212000000,-0.7274368553544992,-1.487186579900932
1624215600000,-0.8939917100389034,-1.8857166320192853
1624219200000,-0.9766447423742202,-1.4215776168605871
1624222800000,-0.9384565507570896,-1.1837659355084351
1624226400000,-0.842774672450308,-1.5106177567468302
1624230000000,-0.8879943494344027,-1.672707337979317
1624233600000,-0.9692401035241176,-1.9767089750965527
1624237200000,-1.0330391126000396,-1.9571409282069223
1624240800000,-1.0500819872373843,-1.7206532594900241
1624244400000,-0.8707087267708047,-1.7399175660175765
1624248000000,-0.8250865526810209,-1.8084342319057316
1624251600000,-0.9735565372537732,-1.5097740532997297
1624255200000,-0.5085323261924937,-0.5558180189542161
1624258800000,-0.5844475340156692,-0.026359627002140923
1624262400000,-0.620606622397375,-0.658814722679184
1624266000000,-0.5548396086079156,-1.2432186320710543
1624269600000,-0.3868501186264597,-1.1532707077571867
1624273200000,-0.49368404719392245,-0.28470606094474055
1624276800000,-0.18512306723431443,-1.6179162029519991
1624280400000,-0.5016076466681544,-0.3824184642998191
1624284000000,-0.38576565399731866,-0.2703726730857853
1624287600000,-0.3741934786728965,-1.4563762010941566
1624291200000,-0.16213399697564673,-1.1515301979214407
1624294800000,-0.20140140790213537,-0.4976242928047767
1624298400000,-0.462058426003524,0.21141735393630454
1624302000000,-0.5026311086370076,-0.10049017062947452
1624305600000,-0.5027406723951879,-0.24278674929141128
1624309200000,-0.6782508524270408,-1.1693850449449945
1624312800000,-0.9081431351407069,-1.6533024380931254
1624316400000,-0.5818152629321338,-0.9177383065339816
1624320000000,-0.5476248623140676,-0.5536104544765709
1624323600000,-0.6582360247415945,-0.8076325676043832
1624327200000,-0.9114359285820595,-0.1835421105471449
1624330800000,-0.8055474081606662,-0.43885777931274456
1624334400000,-0.9958806348551161,-0.6511403923722544
1624338000000,-0.9597821022810452,-1.0305318799401404
1624341600000,-1.1628921192987032,-2.267177193819506
1624345200000,-0.9955934292830895,-2.298713966111343
1624348800000,-1.1160566572084227,-1.4055112345187983
1624352400000,-1.1915359227280147,-1.3924337483075768
1624356000000,-1.057118120120788,-0.839557895791852
1624359600000,-0.9401226819674204,-2.1527095049898204
1624363200000,-1.137594284186643,-2.088702286927629
1624366800000,-0.9177745910396775,-2.208097775812514
1624370400000,-1.1045914286242329,1.161670545129515
1624374000000,-1.3310606585287674,-0.5545404316669511
1624377600000,-1.4527865500161232,1.1790175514797148
1624381200000,-1.5630126163574471,0.5996530284676956
1624384800000,-1.59752994059235,0.8883923760664243
1624388400000,-1.2311455841689174,0.16366443155560667
1624392000000,-1.2158466788976177,0.3378310573377159
1624395600000,-1.3335959024175634,-0.4239566894639745
1624399200000,-1.440809298675106,-0.3075009859546269
1624402800000,-1.2498865038004734,0.9247633494934381
1624406400000,-1.5920431158647554,0.8140246078984951
1624410000000,-1.6933087684688901,0.18037097581470252
1624413600000,-1.8548120693681995,0.053335856869166254
1624417200000,-1.975235693226311,0.8778848472078329
1624420800000,-1.6706988284474518,0.21251392052464058
1624424400000,-1.8498321890554894,0.508832055126937
1624428000000,-1.758064636765222,-0.049408919764314496
1624431600000,-1.7322447951923134,0.4174976527208334
1624435200000,-1.9594430398007285,0.6412821400404647
1624438800000,-1.917042709580321,-0.1937995620295077
1624442400000,-1.7804434953198012,0.2000187245390268
1624446000000,-1.7491122042085172,0.21898381579778955
1624449600000,-1.7447707224555193,0.21466394738213368
1624453200000,-1.5501039894390787,-0.13363015331880843
1624456800000,-1.5459896420719137,0.5467410854023425
1624460400000,-1.4571618545867122,-0.5037250941629278
1624464000000,-1.5436322675909753,0.01685515001503185
1624467600000,-1.412067491520535,-0.2384708507014219
1624471200000,-1.1989232531255611,-0.6303723367769891
1624474800000,-0.8872561566581882,-1.0630309223212002
1624478400000,-1.0181767602939649,-0.6116850402868504
1624482000000,-1.1416073619413376,-0.5715826805488636
1624485600000,-1.0420639387878183,-0.6832302865463585
1624489200000,-1.3503226351922297,-0.574823042330727
1624492800000,-1.2685360061545263,-0.45740267545691227
1624496400000,-1.036618829738426,-0.6534576554775414
1624500000000,-1.1008780402743654,-0.07614455593012769
1624503600000,-1.0044028645331626,-0.025160830291090952
1624507200000,-0.9724199861583007,-0.8825767468099843
1624510800000,-1.091886520558659,-0.7675323800513811
1624514400000,-1.0923515973578835,-0.9019230971076921
1624518000000,-1.0866201001376479,-1.404426073084891
1624521600000,-1.309450959410952,-1.1546584806059248
1624525200000,-1.090592867685757,-0.6697180667971772
1624528800000,-1.254887865255054,-1.2762603387514138
1624532400000,-1.1201029236635107,-0.8060382437821232
1624536000000,-1.3336456437809199,-0.06344776387444458
1624539600000,-1.1783791528921272,-0.6771050491354926
1624543200000,-1.1735253116868725,-0.4608179648533801
1624546800000,-1.1430603129473953,0.48154771516987505
1624550400000,-1.4138089623664822,-0.392962046107197
1624554000000,-1.5092456172212327,-0.8500679965969407
1624557600000,-1.4725692355135787,-0.6273265718926242
1624561200000,-1.5222341155296664,-1.2158098100684605
1624564800000,-1.4206989564520331,-0.7497428806481969
1624568400000,-1.2045666913572974,-0.8652907915767074
1624572000000,-1.2944227571344027,-0.8153971943525304
1624575600000,-1.397997499125088,-1.589748199156539
1624579200000,-1.4350853435243858,-1.0241554877824446
1624582800000,-1.3334000667656634,-1.811984956436637
1624586400000,-1.4326581638460867,-1.2646899260776614
1624590000000,-1.3923815335257843,0.14465663388181854
1624593600000,-1.410014689249783,-1.141147765027828
1624597200000,-1.2249494197347226,-1.5809093728310841
1624600800000,-1.383612933461373,-1.5306728850217328
1624604400000,-1.3031657706922823,-0.6275299396033334
1624608000000,-1.235758605122364,-1.4223671294480629
1624611600000,-1.1976120330125597,-1.0141436032479687
1624615200000,-0.950465506893871,-1.769975443492213
1624618800000,-0.9087508850548491,-2.7578998757686053
1624622400000,-0.8174018428002023,-1.3454564676359944
1624626000000,-0.935970928247948,-0.955892099960866
1624629600000,-0.7447020642322157,-1.4358146442144974
1624633200000,-0.7101723471021761,-1.2551191538055357
1624636800000,-0.41004678648359216,-1.5265134546129842
1624640400000,-0.43180135696493693,-0.9089614253517019
1624644000000,-0.7270656029177659,-1.2489098696568832
1624647600000,-0.5552066164466986,-0.2289266241234882
1624651200000,-0.7074916174000886,-0.3568334409112869
1624654800000,-0.5932639668248832,-0.694992800684443
1624658400000,-0.3886985667289612,-1.1169309310316748
1624662000000,-0.43217720834985857,-0.39483548119288076
1624665600000,-0.675784243647042,-0.34564709555371187
1624669200000,-0.6482371456137715,-1.3755799524341463
1624672800000,-0.7356490539268445,-0.4062515983820271
1624676400000,-0.6561474007241137,-0.8582770471410297
1624680000000,-0.8867345045153275,-1.1493952084840253
1624683600000,-0.7734788673547776,-1.2486139540210424
1624687200000,-0.6608977092918926,-0.5152132695505858
1624690800000,-0.5594917237004733,-0.36987278262083517
1624694400000,-0.38074337449622275,0.3894583522710425
1624698000000,-0.5455102133215749,-1.3431362221587215
1624701600000,-0.6720987091684817,-0.5030466011197494
1624705200000,-0.9601893957890346,-0.4019844947601934
1624708800000,-0.9691610008261876,0.18876982450418536
1624712400000,-0.7421493117126416,-0.423677457253294
1624716000000,-0.8408332940992538,-0.013275695593480342
1624719600000,-0.7372729430861373,-0.68556498986809
1624723200000,-0.6911340739187097,-0.9745570274633452
1624726800000,-0.778103389588795,-1.286058851254263
1624730400000,-0.6797092459108691,-0.7569402338818881
1624734000000,-0.6687056769267925,-0.25970838291809034
1624737600000,-0.47167577003583233,-0.7158885569793251
1624741200000,-0.6302785020888371,-1.0915574693074093
1624744800000,-0.611783856900924,-0.253240913923965
1624748400000,-0.8487920443513213,-1.486722466225832
1624752000000,-1.1595906800280802,-0.26672488736744226
1624755600000,-1.2356819190105384,-0.0009447340537988708
1624759200000,-1.2396253969264603,-0.1421674694182148
1624762800000,-1.3387182888782658,-0.13554799517821192
1624766400000,-1.3480108308213374,0.4364567166067147
1624770000000,-1.212554512520085,0.0729604987185539
1624773600000,-1.1560678390323065,-0.7076260679422136
1624777200000,-1.164770326762731,0.19685988661957216
1624780800000,-1.313686100920004,0.8364948023243095
1624784400000,-1.0853538509192981,0.07631321865472725
1624788000000,-1.0662323433390983,-0.4521419813112318
1624791600000,-1.0057226979237517,-0.005835723337915599
1624795200000,-0.9650752305307151,0.16937756819944433
1624798800000,-0.8886386560997942,-0.1974249392846491
1624802400000,-1.0189222094225672,0.1772952444956442
1624806000000,-1.025969874512608,-0.14654033846987874
1624809600000,-1.043760496059553,-0.2881454166695263
1624813200000,-0.9566589260797487,0.5443122733151491
1624816800000,-0.855053756865809,0.3121783719713028
1624820400000,-0.828605914853193,0.2336987287034818
1624824000000,-0.7007006787759938,-0.3586176438460181
1624827600000,-0.8895249885870258,-0.007604688632061388
1624831200000,-1.4383572782464893,0.20546270497275237
1624834800000,-1.593326225836036,0.8499506088697959
1624838400000,-1.2586219820833993,0.4230611876875353
1624842000000,-1.1321577471109863,-2.2461814196387118
1624845600000,-1.2273371646659756,-0.494278102026825
1624849200000,-1.1492013734872304,-0.14030333391035554
1624852800000,-1.0261300034799412,-0.5113088787298694
1624856400000,-1.182860255532752,-0.26155007169624545
1624860000000,-1.1915129673938873,-0.1521336351832402
1624863600000,-1.332010435507844,0.31557243874570484
1624867200000,-1.3476345739282363,0.6043488185903245
1624870800000,-1.1357053840093414,0.7371478731076766
